,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
541,big_JJ,Visual,0.462585034,3.888888889
542,diesel_NN,Olfactory,0.36809816,4.333333333
543,roasted_JJ,Gustatory,0.255,3.166666667
544,sock_NN,Haptic,0.394444444,4.1111111110000005
545,real_JJ,Visual,0.039525692,4.181818182
546,sulfur_NN,Olfactory,0.476821192,4.277777778
547,maybe_RB,Auditory,0.333333333,2.263157895
548,breathe_VB,Interoceptive,0.296803653,3.8
549,mother_NN,Visual,0.30877193,4.1363636360000005
550,movement_NN,Visual,0.4,3.882352941
551,tactile_JJ,Haptic,0.363636364,3.3529411760000003
552,locate_VB,Visual,0.42138364799999994,3.789473684
553,mild_JJ,Gustatory,0.193717277,2.8
554,sleep_VB,Interoceptive,0.46835443,3.523809524
555,gasoline_NN,Olfactory,0.42564102600000003,4.15
556,everywhere_RB,Visual,0.484615385,3.9375
557,entice_VB,Visual,0.22292993600000002,2.368421053
558,marijuana_NN,Olfactory,0.24778761100000002,3.8125
559,sewer_NN,Olfactory,0.386255924,4.146341463
560,decrease_VB,Visual,0.35714285700000004,3.052631579
561,car_NN,Visual,0.35111111100000003,4.3888888889999995
562,corpse_NN,Visual,0.494186047,4.722222222
563,father_NN,Visual,0.33495145600000004,3.833333333
564,putrid_JJ,Olfactory,0.325,4.421052632
565,object_NN,Visual,0.284210526,3.823529412
566,base_VB,Visual,0.5307692310000001,3.5
567,drug_NN,Interoceptive,0.254658385,3.066666667
568,sweat_NN,Visual,0.331360947,3.5
569,happen_VB,Visual,0.536842105,2.833333333
570,dark_JJ,Visual,0.77092511,4.684210526
571,neighbor_NN,Visual,0.5,4.375
572,imagine_VB,Interoceptive,0.185929648,2.842105263
573,scene_NN,Visual,0.408866995,4.428571429
574,earthy_JJ,Visual,0.208737864,3.733333333
575,word_NN,Visual,0.5066666670000001,4.470588235
576,agreeable_JJ,Auditory,0.316129032,2.736842105
577,door_NN,Visual,0.5129870129999999,4.647058824
578,extremely_RB,Interoceptive,0.110619469,2.75
579,difference_NN,Visual,0.163934426,3.666666667
580,cinnamon_NN,Gustatory,0.36416185,4.333333333
581,cheap_JJ,Visual,0.396039604,2.8125
582,intoxicate_VB,Interoceptive,0.318181818,3.733333333
583,ripe_JJ,Visual,0.21799308,3.3181818180000002
584,allow_VB,Auditory,0.25,2.352941176
585,faintly_RB,Visual,0.283185841,2.0
586,laundry_NN,Visual,0.340807175,4.0
587,drift_VB,Visual,0.463917526,3.214285714
588,contact_NN,Haptic,0.331325301,3.866666667
589,jasmine_NN,Olfactory,0.31891891899999997,3.388888889
590,god_NN,Interoceptive,0.419354839,2.388888889
591,liquor_NN,Gustatory,0.274247492,4.944444444
592,walk_VB,Visual,0.38129496399999996,3.117647059
593,discharge_VB,Visual,0.348571429,3.578947368
594,officer_NN,Visual,0.551724138,4.0
595,tongue_NN,Visual,0.291139241,3.3636363639999995
596,receive_VB,Haptic,0.28176795600000004,2.52173913
597,impression_NN,Visual,0.283105023,3.7
598,cognizable_JJ,Visual,0.46428571399999996,2.8
